Name,WKN,Last Price,Date/Time Last Price,Volume in Euro,+/- %,Coupon,Currency,YTM
"Mercedes-Benz International Finance B.V. 3,5% 23/26",A3LH6T,"101,18",29.01.25 11:42,166.947,"0,04","3,50%",Euro,-
"Volkswagen Leasing GmbH 4,75% 23/31",A3514V,"106,22",29.01.25 10:49,21.237,"0,25","4,75%",Euro,-
"Kreditanstalt für Wiederaufbau 0,01% 19/27",A2TED0,"94,88",29.01.25 09:32,18.975,"0,18","0,01%",Euro,"2,36%"
"RWE AG 4,125% 23/35",A30V84,"102,82",29.01.25 14:00,10.337,"-0,13","4,13%",Euro,-
"E.ON SE 3,75% 23/29",A351VG,"102,89",29.01.25 10:43,7.202,"0,19","3,75%",Euro,-
"Ungarn, Republik 5% 22/27",A3LBMA,"103,48",29.01.25 12:20,6.189,"0,36","5,00%",Euro,-
"Ungarn, Republik 1,75% 20/35",A28X86,"78,12",29.01.25 14:00,3.141,"-0,28","1,75%",Euro,-
International Bank for Reconstruction and Development 5% 21/26,A287ST,"92,43",29.01.25 14:00,1.511,"-0,61","5,00%",Real (Brasilien),-
"International Bank for Reconstruction and Development 9,5% 22/29",A3K1S8,"88,11",29.01.25 14:00,726,"-0,45","9,50%",Real (Brasilien),-
"International Bank for Reconstruction and Development 2,9% 18/25",A2RURL,"97,93",29.01.25 09:46,0,"0,04","2,90%",Australische Dollar,-
"European Investment Bank (EIB) 4,75% 23/33",A3LDAB,"99,82",29.01.25 13:55,0,"0,53","4,75%",Australische Dollar,-
"VGP N.V. 1,625% 22/27",A3K01K,"96,42",29.01.25 09:46,0,"-0,01","1,63%",Euro,-
"International Finance Corp. 4,5% 23/26",A3LMAB,"102,37",29.01.25 14:00,0,"0,02","4,50%",Canadische Dollar,-
"Quebec, Provinz 2,6% 18/25",A1927F,"99,78",29.01.25 13:55,0,"0,52","2,60%",Canadische Dollar,"3,15%"
"BASF SE 0,25% 20/27",A289DC,"94,29",29.01.25 14:00,0,"0,06","0,25%",Euro,-
"Deutsche Wohnen SE 0,5% 21/31",A3H25P,"84,21",29.01.25 13:55,0,"0,69","0,50%",Euro,-
"Deutsche Wohnen SE 1,3% 21/41",A3H25Q,"68,31",29.01.25 13:55,0,"0,89","1,30%",Euro,-
"Vonovia SE 2,375% 22/32",A3MQS7,"91,30",29.01.25 08:19,0,"0,05","2,38%",Euro,-
"Commerzbank AG 0,75% 20/26",CB0HRQ,"99,66",29.01.25 10:47,0,"0,51","0,75%",Euro,-
Commerzbank AG 3% 22/27,CZ45W5,"100,12",29.01.25 10:47,0,"0,54","3,00%",Euro,-
"Landesbank Baden-Württemberg 0,25% 21/28",LB2V7C,"90,26",29.01.25 09:46,0,"0,12","0,25%",Euro,-
"NRW.BANK 0,875% 15/25",NWB0AC,"98,65",29.01.25 09:46,0,"0,01","0,88%",Euro,"-0,66%"
"NRW.BANK 0,375% 16/26",NWB0AD,"96,18",29.01.25 14:00,0,"0,06","0,38%",Euro,"1,99%"
"NRW.BANK 0,5% 17/27",NWB0AE,"94,65",29.01.25 09:46,0,"0,03","0,50%",Euro,"2,22%"
"NRW.BANK 0,75% 18/28",NWB0AF,"93,79",29.01.25 14:00,0,"0,10","0,75%",Euro,"2,55%"
"NRW.BANK 0,625% 19/29",NWB0AG,"92,14",29.01.25 09:45,0,"0,07","0,63%",Euro,"2,64%"
"NRW.BANK 0,000% 19/29",NWB0AH,"88,07",29.01.25 09:46,0,"0,09",-,Euro,"2,61%"
"NRW.BANK 0,000% 20/30",NWB0AJ,"87,23",29.01.25 08:47,0,"0,12",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AL,"84,52",29.01.25 09:46,0,"0,11",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AN,"83,09",29.01.25 09:46,0,"0,12",-,Euro,-
"NRW.BANK 0,25% 22/32",NWB0AQ,"82,59",29.01.25 08:05,0,"-0,15","0,25%",Euro,-
"NRW.BANK 1,625% 22/32",NWB0AR,"91,26",29.01.25 09:46,0,"0,09","1,63%",Euro,-
NRW.BANK 3% 23/30,NWB0AU,"101,30",29.01.25 14:00,0,"0,07","3,00%",Euro,-
"Air Liquide Finance S.A. 0,375% 21/31",A3KRNQ,"84,71",29.01.25 09:46,0,"0,21","0,38%",Euro,-
