Name,WKN,Last Price,Date/Time Last Price,Volume in Euro,+/- %,Coupon,Currency,YTM
"European Investment Bank (EIB) 1,625% 19/29",A2R83C,"88,06",03.01.25 10:30,34.188,"0,05","1,63%",US-Dollar,"4,24%"
"Volkswagen Leasing GmbH 4,75% 23/31",A3514V,"106,34",03.01.25 10:10,31.901,"1,38","4,75%",Euro,-
"European Investment Bank (EIB) 4,75% 23/33",A3LDAB,"99,81",03.01.25 10:05,9.684,"0,09","4,75%",Australische Dollar,-
E.ON SE 4% 23/33,A351VH,"103,99",03.01.25 10:27,7.279,"-0,18","4,00%",Euro,-
"European Investment Bank (EIB) 2,375% 17/27",A19H0E,"96,30",03.01.25 11:08,4.665,"1,22","2,38%",US-Dollar,"4,61%"
"RWE AG 4,125% 23/35",A30V84,"104,11",03.01.25 08:51,2.082,"0,44","4,13%",Euro,-
"EnBW International Finance B.V. 4,049% 22/29",A3LBKC,"104,77",03.01.25 08:00,1.048,"0,23","4,05%",Euro,-
"International Bank for Reconstruction and Development 2,9% 18/25",A2RURL,"97,54",03.01.25 09:17,0,"0,00","2,90%",Australische Dollar,-
"VGP N.V. 1,625% 22/27",A3K01K,"96,19",03.01.25 09:17,0,"-0,03","1,63%",Euro,-
"International Finance Corp. 4,5% 23/26",A3LMAB,"102,33",03.01.25 08:16,0,"-0,02","4,50%",Canadische Dollar,-
"Quebec, Provinz 2,6% 18/25",A1927F,"99,71",03.01.25 10:05,0,"0,00","2,60%",Canadische Dollar,"1,93%"
"BASF SE 0,25% 20/27",A289DC,"94,56",03.01.25 08:16,0,"-0,02","0,25%",Euro,-
"Deutsche Wohnen SE 0,5% 21/31",A3H25P,"84,66",03.01.25 10:05,0,"-0,04","0,50%",Euro,-
"Deutsche Wohnen SE 1,3% 21/41",A3H25Q,"69,10",03.01.25 10:05,0,"-0,45","1,30%",Euro,-
"Vonovia SE 2,375% 22/32",A3MQS7,"91,77",03.01.25 08:15,0,"-0,08","2,38%",Euro,-
"Commerzbank AG 0,75% 20/26",CB0HRQ,"99,45",03.01.25 10:47,0,"0,53","0,75%",Euro,-
Commerzbank AG 3% 22/27,CZ45W5,"100,07",03.01.25 10:47,0,"0,41","3,00%",Euro,-
"Landesbank Baden-Württemberg 0,25% 21/28",LB2V7C,"91,33",03.01.25 09:17,0,"0,98","0,25%",Euro,-
"NRW.BANK 0,875% 15/25",NWB0AC,"98,36",03.01.25 09:17,0,"-0,03","0,88%",Euro,"-0,77%"
"NRW.BANK 0,375% 16/26",NWB0AD,"96,28",03.01.25 08:16,0,"-0,05","0,38%",Euro,"1,88%"
"NRW.BANK 0,5% 17/27",NWB0AE,"94,69",03.01.25 09:17,0,"-0,07","0,50%",Euro,"1,91%"
"NRW.BANK 0,75% 18/28",NWB0AF,"94,03",03.01.25 08:16,0,"-0,22","0,75%",Euro,"2,34%"
"NRW.BANK 0,625% 19/29",NWB0AG,"92,60",03.01.25 09:15,0,"-0,08","0,63%",Euro,"2,43%"
"NRW.BANK 0,000% 19/29",NWB0AH,"88,31",03.01.25 09:17,0,"-0,06",-,Euro,"2,40%"
"NRW.BANK 0,000% 20/30",NWB0AJ,"87,56",03.01.25 10:47,0,"-0,16",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AL,"84,70",03.01.25 09:17,0,"-0,07",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AN,"83,31",03.01.25 09:17,0,"-0,07",-,Euro,-
