Name,WKN,Last Price,Date/Time Last Price,Volume in Euro,+/- %,Coupon,Currency,YTM
"Banco BTG Pactual S.A. 2,75% 21/26",A287JN,"95,92",06.01.25 09:53,0,"0,37","2,75%",US-Dollar,-
"International Bank for Reconstruction and Development 3,125% 18/25",A2RUJE,"98,70",06.01.25 08:01,0,"0,01","3,13%",US-Dollar,"4,72%"
Klabin Austria GmbH 7% 19/49,A2R0AJ,"100,10",06.01.25 09:53,0,"0,41","7,00%",US-Dollar,-
"Suzano Austria GmbH 5,75% 16/26",A1833U,"99,97",06.01.25 09:15,0,"0,02","5,75%",US-Dollar,-
"International Bank for Reconstruction and Development 5,25% 15/25",A18268,"97,63",06.01.25 12:03,0,"-0,01","5,25%",Mexikanische Pesos,"9,29%"
"Merlin Properties SOCIMI S.A. 1,75% 17/25",A19HY7,"99,08",06.01.25 09:53,0,"0,23","1,75%",Euro,"1,31%"
"European Investment Bank (EIB) 0,875% 18/25",A19U9P,"99,58",06.01.25 09:53,0,"0,25","0,88%",Schwedische Kronen,-
"Polen, Republik 1,125% 18/26",A19VY7,"97,62",06.01.25 12:03,0,"-0,02","1,13%",Euro,"2,24%"
"European Investment Bank (EIB) 2,875% 18/25",A19ZWJ,"99,38",06.01.25 09:53,0,"0,26","2,88%",US-Dollar,"3,56%"
"Iberdrola Finanzas S.A. 1,25% 18/26",A192S8,"97,59",06.01.25 09:53,0,"0,10","1,25%",Euro,"2,61%"
"Kreditanstalt für Wiederaufbau 0,5% 18/26",A2LQLU,"96,97",06.01.25 12:03,0,"-0,07","0,50%",Euro,"2,24%"
"EnBW International Finance B.V. 1,875% 18/33",A2RTNC,"87,81",06.01.25 09:15,0,"-0,22","1,88%",Euro,"3,34%"
"Hera S.p.A. 0,875% 19/27",A2R4JM,"95,05",06.01.25 09:15,0,"-0,01","0,88%",Euro,-
A2A S.p.A. 1% 19/29,A2R43M,"91,43",06.01.25 09:15,0,"-0,12","1,00%",Euro,-
"Asian Development Bank (ADB) 0,625% 19/26",A2R9DH,"93,34",06.01.25 09:53,0,"0,21","0,63%",Britische Pfund,-
"Asian Development Bank (ADB) 0,000% 19/29",A2R9GZ,"88,37",06.01.25 09:53,0,"-0,10",-,Euro,"2,53%"
"Eurogrid GmbH 1,113% 20/32",A289DG,"85,26",06.01.25 12:03,0,"-0,27","1,11%",Euro,-
International Bank for Reconstruction and Development 4% 20/25,A28YNN,"39,58",26.08.22 22:57,0,"0,00","4,00%","Rubel (Russische Föderation, Conv.-Rate 1000:1)",-
"European Investment Bank (EIB) 0,01% 20/35",A28Y4M,"73,07",06.01.25 10:45,0,"-0,34","0,01%",Euro,-
"Landwirtschaftliche Rentenbank 0,000% 20/27",A2LQQZ,"93,58",06.01.25 12:03,0,"-0,11",-,Euro,-
"Instituto de Credito Oficial 0,000% 20/26",A28395,"96,94",06.01.25 09:53,0,"0,17",-,Euro,-
"Stora Enso Oyj 0,625% 20/30",A285YE,"84,62",06.01.25 09:53,0,"-0,03","0,63%",Euro,-
"International Bank for Reconstruction and Development 5,75% 21/28",A287QG,"81,27",06.01.25 12:03,0,"-0,22","5,75%",Real (Brasilien),-
"International Bank for Reconstruction and Development 4,5% 21/26",A287WM,"96,75",06.01.25 11:50,0,"-0,01","4,50%",Südafrikanische Rand,-
"Orsted A/S 2,5%",A3KLYP,"73,30",06.01.25 12:03,0,"-0,27","2,50%",Britische Pfund,-
"International Bank for Reconstruction and Development 12,25% 21/26",A28Z3H,"70,00",06.01.25 12:03,0,"0,00","12,25%",Türkische Lira,-
"AXA S.A. 1,375% 21/41",A3KN91,"86,13",06.01.25 09:53,0,"0,08","1,38%",Euro,-
"ProLogis International Funding II S.A. 0,75% 21/33",A3KNAN,"79,79",06.01.25 09:53,0,"-0,31","0,75%",Euro,-
"European Investment Bank (EIB) 0,25% 21/26",A3KNVW,"97,45",06.01.25 10:05,0,"0,01","0,25%",Schwedische Kronen,-
ZF Finance GmbH 2% 21/27,A3E5KP,"94,12",06.01.25 09:53,0,"0,45","2,00%",Euro,-
"Landesbank Hessen-Thüringen Girozentrale 0,375% 21/29",HLB2P8,"87,99",06.01.25 12:03,0,"-0,14","0,38%",Euro,-
"EEW Energy from Waste GmbH 0,361% 21/26",A3E5QZ,"95,60",06.01.25 09:53,0,"0,07","0,36%",Euro,-
"EUROFIMA Europäische Gesellschaft für die Finanzierung von Eisen 0,01% 21/28",A3KSV0,"91,52",06.01.25 08:40,0,"0,00","0,01%",Euro,-
"Terna Rete Elettrica Nazionale S.p.A. 0,375% 21/29",A3KSW1,"87,90",06.01.25 09:53,0,"-0,11","0,38%",Euro,-
"Industrial & Commercial Bank of China [Asia] Ltd. 1,625% 21/26",A3KX3L,"94,25",06.01.25 09:53,0,"0,20","1,63%",US-Dollar,-
"Power Finance Corp. Ltd. 1,841% 21/28",A3KWCY,"92,13",06.01.25 09:53,0,"0,11","1,84%",Euro,-
"ZF Finance GmbH 2,25% 21/28",A3MP6J,"91,48",06.01.25 09:53,0,"0,34","2,25%",Euro,-
"E.ON SE 0,875% 22/34",A3MP81,"80,00",06.01.25 08:21,0,"-0,63","0,88%",Euro,-
De Volksbank N.V. 7%,A3K6H8,"104,12",06.01.25 08:40,0,"0,00","7,00%",Euro,-
"Iberdrola Finanzas S.A. 1,375% 22/32",A3K3DA,"88,55",06.01.25 08:40,0,"-0,15","1,38%",Euro,-
"BASF SE 1,5% 22/31",A3MQYV,"90,52",06.01.25 09:15,0,"-0,12","1,50%",Euro,-
"E.ON SE 1,625% 22/31",A3MQY9,"91,07",06.01.25 12:03,0,"-0,22","1,63%",Euro,-
"Koninklijke Philips N.V. 2,125% 22/29",A3K46A,"95,61",06.01.25 09:15,0,"-0,16","2,13%",Euro,-
"KommuneKredit 1,5% 22/29",A3K57H,"95,72",06.01.25 09:53,0,"-0,09","1,50%",Euro,-
Kreditanstalt für Wiederaufbau 2% 22/29,A4SAV9,"97,32",06.01.25 09:53,0,"-0,16","2,00%",Euro,-
"Landesbank Hessen-Thüringen Girozentrale 2,625% 22/27",HLB2QJ,"98,23",06.01.25 12:03,0,"-0,48","2,63%",Euro,-
"Mizuho Financial Group Inc. 3,49% 22/27",A3K81T,"101,46",06.01.25 09:53,0,"0,02","3,49%",Euro,-
"SKF AB 3,125% 22/28",A3K9CD,"100,54",06.01.25 09:53,0,"-0,03","3,13%",Euro,-
"Volkswagen International Finance N.V. 4,125% 22/25",A3LA6A,"100,81",06.01.25 11:45,0,"-0,01","4,13%",Euro,-
"Volkswagen International Finance N.V. 4,375% 22/30",A3LA6C,"102,73",06.01.25 08:21,0,"-0,33","4,38%",Euro,-
"Iberdrola Finanzas S.A. 3,125% 22/28",A3LBMP,"100,96",06.01.25 12:03,0,"-0,15","3,13%",Euro,-
"European Investment Bank (EIB) 9,25% 23/33",A3LDYP,"98,29",06.01.25 08:45,0,"-0,48","9,25%",Mexikanische Pesos,-
"SpareBank 1 Sor-Norge ASA 3,75% 23/27",A3LDC1,"102,05",06.01.25 08:40,0,"-0,05","3,75%",Euro,-
"A2A S.p.A. 4,375% 23/34",A3LDQX,"105,28",06.01.25 09:15,0,"-0,21","4,38%",Euro,-
"Orsted A/S 3,75% 23/30",A3LEU2,"102,35",06.01.25 12:03,0,"-0,19","3,75%",Euro,-
Siemens Energy Finance B.V. 4% 23/26,A3LFSG,"100,98",06.01.25 09:53,0,"0,18","4,00%",Euro,-
"Volkswagen International Finance N.V. 4,25% 23/29",A3LFX2,"102,52",06.01.25 08:21,0,"-0,35","4,25%",Euro,-
"Kreditanstalt für Wiederaufbau 2,75% 23/30",A4SAXV,"100,87",06.01.25 12:03,0,"-0,17","2,75%",Euro,-
"UniCredit Bank Czech Republic and Slovakia a.s. 3,75% 23/28",A3LJ6R,"102,57",06.01.25 08:21,0,"-0,23","3,75%",Euro,-
"DS Smith PLC 4,5% 23/30",A3LLG0,"104,84",06.01.25 08:40,0,"-0,21","4,50%",Euro,-
"SpareBank 1 Sor-Norge ASA 4,875% 23/28",A3LMBU,"105,33",06.01.25 09:53,0,"0,07","4,88%",Euro,-
"Mizuho Financial Group Inc. 4,608% 23/30",A3LMES,"106,30",06.01.25 09:53,0,"-0,11","4,61%",Euro,-
"Amprion GmbH 3,875% 23/28",A3514E,"102,24",06.01.25 09:15,0,"-0,12","3,88%",Euro,-
"Amprion GmbH 4,125% 23/34",A3514F,"104,15",06.01.25 09:15,0,"-0,24","4,13%",Euro,-
"Mercedes-Benz Group AG 0,75% 21/33",A3H3JM,"81,82",06.01.25 08:40,0,"-0,07","0,75%",Euro,-
"Berlin Hyp AG 0,01% 20/28",BHY0GD,"91,33",06.01.25 09:53,0,"0,01","0,01%",Euro,-
"Berlin Hyp AG 1,25% 22/25",BHY0GK,"99,08",06.01.25 10:47,0,"-0,01","1,25%",Euro,-
Berlin Hyp AG 3% 23/33,BHY0GM,"100,82",06.01.25 12:03,0,"-0,21","3,00%",Euro,-
"Berlin Hyp AG 0,375% 22/27",BHY0GN,"95,38",06.01.25 08:21,0,"-0,09","0,38%",Euro,-
"Berlin Hyp AG 2,875% 23/30",BHY0GT,"100,57",06.01.25 09:53,0,"-0,02","2,88%",Euro,-
"Berlin Hyp AG 0,01% 20/30",BHY0GX,"85,66",06.01.25 10:47,0,"-0,17","0,01%",Euro,-
"Commerzbank AG 5,25% 23/29",CZ439B,"105,73",06.01.25 10:47,0,"0,37","5,25%",Euro,-
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,4% 21/28",DFK0RN,"89,92",03.01.25 12:19,0,"0,00","0,40%",Euro,-
"Deutsche Bank AG 1,375% 20/26",DL19VD,"98,54",06.01.25 09:15,0,"0,01","1,38%",Euro,-
"Caja Rural de Navarra Sociedad Cooperativa de Credito 0,75% 22/29",A3K188,"91,81",06.01.25 12:03,0,"-0,15","0,75%",Euro,-
"Caisse Francaise de Financement Local 0,1% 19/29",A2R908,"87,38",06.01.25 09:53,0,"-0,11","0,10%",Euro,-
"Caixa Geral de Depósitos S.A. 2,875% 22/26",A3K6H0,"99,55",06.01.25 09:53,0,"0,25","2,88%",Euro,-
"Asian Development Bank (ADB) 2,375% 17/27",A19MRK,"95,06",06.01.25 12:03,0,"-0,06","2,38%",US-Dollar,"4,03%"
"Asian Development Bank (ADB) 3,125% 18/28",A2RR9D,"95,68",06.01.25 12:03,0,"-0,11","3,13%",US-Dollar,"4,41%"
"Chile, Republik 3,5% 19/50",A2R33G,"68,07",06.01.25 10:30,0,"-0,41","3,50%",US-Dollar,-
"Kreditanstalt für Wiederaufbau 1,75% 19/29",A2YNRB,"88,29",06.01.25 09:53,0,"-0,02","1,75%",US-Dollar,"4,41%"
"Kreditanstalt für Wiederaufbau 0,75% 20/30",A289QP,"81,21",06.01.25 10:30,0,"-0,32","0,75%",US-Dollar,"4,49%"
"Kreditanstalt für Wiederaufbau 0,75% 21/26",A3H243,"97,42",06.01.25 11:50,0,"-0,02","0,75%",Canadische Dollar,-
"Investment Energy Resources Ltd. 6,25% 21/29",A3KP0N,"95,39",06.01.25 09:53,0,"0,12","6,25%",US-Dollar,-
"Nederlandse Waterschapsbank N.V. 2,375% 16/26",A18ZD5,"97,44",06.01.25 09:53,0,"0,23","2,38%",US-Dollar,"4,62%"
"Iberdrola International B.V. 1,125% 16/26",A180HH,"98,02",06.01.25 08:40,0,"-0,13","1,13%",Euro,"2,57%"
"Iberdrola International B.V. 0,375% 16/25",A1856Y,"98,40",06.01.25 12:03,0,"-0,01","0,38%",Euro,"2,64%"
"Merlin Properties SOCIMI S.A. 1,875% 16/26",A188JM,"98,34",06.01.25 09:15,0,"-0,08","1,88%",Euro,"2,60%"
Iberdrola Finanzas S.A. 1% 17/25,A19D5N,"99,60",06.01.25 08:21,0,"-0,03","1,00%",Euro,"3,33%"
"Iberdrola Finanzas S.A. 1,25% 17/27",A19N0Y,"96,59",06.01.25 12:03,0,"-0,10","1,25%",Euro,"2,41%"
"E.ON International Finance B.V. 1,25% 17/27",A19QW4,"95,82",06.01.25 09:15,0,"-0,06","1,25%",Euro,"2,74%"
"Covivio S.A. 2,375% 18/28",A19WHX,"99,06",06.01.25 09:53,0,"0,19","2,38%",Euro,-
"KommuneKredit 0,75% 18/28",A1921P,"94,24",06.01.25 09:53,0,"-0,01","0,75%",Euro,"2,47%"
Terna Rete Elettrica Nazionale S.p.A. 1% 19/26,A2R0KD,"97,44",06.01.25 09:15,0,"-0,03","1,00%",Euro,-
European Investment Bank (EIB) 1% 19/42,A2R0K6,"70,56",06.01.25 12:03,0,"-0,40","1,00%",Euro,"3,09%"
"Koninklijke Philips N.V. 0,5% 19/26",A2R2K7,"96,89",06.01.25 12:03,0,"-0,05","0,50%",Euro,"2,72%"
"Orsted A/S 1,75%",A2SA9D,"93,91",06.01.25 09:15,0,"-0,06","1,75%",Euro,-
"Kreditanstalt für Wiederaufbau 0,875% 19/26",A2TEEG,"94,10",06.01.25 11:50,0,"0,02","0,88%",Britische Pfund,"4,60%"
"Generali S.p.A. 2,124% 19/30",A2R8HE,"93,51",06.01.25 09:53,0,"0,03","2,12%",Euro,-
"SR-Boligkreditt A.S. 0,01% 19/26",A2R80H,"95,77",06.01.25 09:53,0,"0,14","0,01%",Euro,"2,46%"
"Coöperatieve Rabobank U.A. 0,25% 19/26",A2R9SM,"95,43",06.01.25 12:03,0,"-0,05","0,25%",Euro,-
"SKF AB 0,875% 19/29",A2R966,"90,93",06.01.25 12:03,0,"-0,20","0,88%",Euro,-
"Telia Company AB 1,375% 20/81",A28TEC,"96,75",06.01.25 08:21,0,"0,05","1,38%",Euro,-
"E.ON SE 0,375% 20/27",A254QR,"94,24",06.01.25 08:40,0,"-0,01","0,38%",Euro,-
"UBS AG 0,45% 20/25",A28XCV,"98,93",06.01.25 09:53,0,"0,30","0,45%",Euro,-
Nederlandse Waterschapsbank N.V. 1% 20/30,A28XVR,"82,41",06.01.25 09:53,0,"0,12","1,00%",US-Dollar,-
"ProLogis International Funding II S.A. 1,625% 20/32",A28YBX,"87,58",06.01.25 09:53,0,"-0,21","1,63%",Euro,-
"Sparebanken Vest Boligkreditt AS 0,01% 20/27",A28ZK9,"93,88",06.01.25 08:40,0,"-0,09","0,01%",Euro,-
"EUROFIMA Europäische Gesellschaft für die Finanzierung von Eisen 0,000% 20/26",A280DV,"96,33",06.01.25 08:40,0,"0,06",-,Euro,-
"Münchener Rückversicherungs-Gesellschaft AG in München 1,25% 20/41",A289EQ,"86,44",06.01.25 12:03,0,"-0,20","1,25%",Euro,-
"KommuneKredit 0,125% 20/40",A281Y7,"62,87",06.01.25 08:40,0,"-0,57","0,13%",Euro,-
"ERG S.p.A. 0,5% 20/27",A282EE,"93,34",06.01.25 09:15,0,"-0,04","0,50%",Euro,-
"Kreditanstalt für Wiederaufbau 5,8% 21/28",A289HJ,"93,81",06.01.25 12:03,0,"0,15","5,80%",Südafrikanische Rand,-
"ACEA S.p.A. 0,000% 21/25",A288DW,"97,72",06.01.25 09:15,0,"0,01",-,Euro,-
"Iberdrola International B.V. 1,825%",A3KLJT,"90,47",06.01.25 08:21,0,"-0,07","1,83%",Euro,-
"Iberdrola International B.V. 1,45%",A3KLJU,"96,04",06.01.25 09:53,0,"0,73","1,45%",Euro,-
"International Bank for Reconstruction and Development 5,31% 21/26",A3KLFF,"97,16",06.01.25 09:53,0,"0,25","5,31%",Südafrikanische Rand,-
"International Bank for Reconstruction and Development 4,5% 21/26",A3KM7L,"97,09",06.01.25 12:03,0,"0,03","4,50%",Indonesische Rupiah,-
"De Volksbank N.V. 0,375% 21/28",A3KMLE,"91,17",06.01.25 09:53,0,"0,05","0,38%",Euro,-
"Kreditanstalt für Wiederaufbau 1,125% 21/25",A289JC,"98,04",06.01.25 11:50,0,"-0,02","1,13%",Norwegische Kronen,-
"Bank of China Ltd. [Luxembourg Branch] 1,4% 21/26",A3KP8U,"95,43",06.01.25 09:53,0,"0,24","1,40%",US-Dollar,-
"Metlen Energy & Metals S.A. 2,25% 21/26",A3KP96,"98,86",06.01.25 12:03,0,"0,04","2,25%",Euro,-
"European Investment Bank (EIB) 1,25% 21/27",A3KQD0,"94,12",06.01.25 08:01,0,"0,00","1,25%",Norwegische Kronen,-
"G City Europe Ltd. 3,625%",A3KQD3,"69,39",06.01.25 09:53,0,"-0,01","3,63%",Euro,-
"Raiffeisen Bank International AG 1,375% 21/33",A3KSH7,"91,14",06.01.25 09:53,0,"0,33","1,38%",Euro,-
"De Volksbank N.V. 0,25% 21/26",A3KSXY,"96,21",06.01.25 09:53,0,"0,17","0,25%",Euro,-
"UniCredit S.p.A. 0,8% 21/29",A3KTD7,"92,48",06.01.25 08:21,0,"-0,20","0,80%",Euro,-
"Kreditanstalt für Wiederaufbau 0,000% 21/31",A3E5G6,"84,23",06.01.25 12:03,0,"-0,23",-,Euro,-
"Branicks Group AG 2,25% 21/26",A3MP5C,"59,81",06.01.25 11:45,0,"-0,08","2,25%",Euro,-
"Piraeus Bank S.A. 3,875% 21/27",A3KYEL,"101,37",06.01.25 09:53,0,"0,13","3,88%",Euro,-
"Iberdrola Finanzas S.A. 1,575%",A3KY3E,"93,94",06.01.25 09:15,0,"-0,02","1,58%",Euro,-
"SpareBank 1 Sor-Norge ASA 0,25% 21/26",A3KYQD,"95,28",06.01.25 09:53,0,"0,13","0,25%",Euro,-
"A.P.Moeller-Maersk A/S 0,75% 21/31",A3KZE3,"84,65",06.01.25 08:21,0,"-0,52","0,75%",Euro,-
"Talanx AG 1,75% 21/42",TLX310,"86,27",06.01.25 12:03,0,"-0,21","1,75%",Euro,-
"International Bank for Reconstruction and Development 6,75% 22/27",A3K07X,"27,87",26.08.22 22:58,0,"0,00","6,75%","Rubel (Russische Föderation, Conv.-Rate 1000:1)",-
"International Bank for Reconstruction and Development 6,875% 22/29",A3K0P0,"91,31",06.01.25 12:03,0,"-0,17","6,88%",Mexikanische Pesos,-
"European Investment Bank (EIB) 0,05% 22/29",A3K1QT,"89,00",06.01.25 09:53,0,"0,00","0,05%",Euro,-
"Telia Company AB 2,75% 22/83",A3K3R8,"96,56",06.01.25 08:21,0,"-0,02","2,75%",Euro,-
"ASML Holding N.V. 2,25% 22/32",A3K5LQ,"96,33",06.01.25 08:40,0,"-0,01","2,25%",Euro,-
"Kreditanstalt für Wiederaufbau 1,375% 22/32",A3E5J6,"91,47",06.01.25 08:40,0,"-0,27","1,38%",Euro,-
"European Investment Bank (EIB) 1,5% 22/32",A3K5TE,"92,15",06.01.25 08:01,0,"-0,44","1,50%",Euro,-
"Evonik Industries AG 2,25% 22/27",A30VJM,"98,19",06.01.25 08:21,0,"-0,19","2,25%",Euro,-
"Volvo Car AB 4,25% 22/28",A3K55S,"102,02",06.01.25 09:15,0,"-0,04","4,25%",Euro,-
"Orsted A/S 2,25% 22/28",A3K6A0,"97,14",06.01.25 09:15,0,"-0,09","2,25%",Euro,-
AB Svensk Exportkredit 2% 22/27,A3K63X,"98,62",06.01.25 09:53,0,"0,05","2,00%",Euro,-
"Ceske Drahy AS 5,625% 22/27",A3LADJ,"105,45",06.01.25 09:15,0,"-0,05","5,63%",Euro,-
"Eurogrid GmbH 3,279% 22/31",A30VMY,"99,67",06.01.25 09:53,0,"-0,15","3,28%",Euro,-
"SpareBank 1 Sor-Norge ASA 2,875% 22/25",A3K9DR,"99,97",06.01.25 08:40,0,"0,00","2,88%",Euro,-
"SpareBank 1 SMN 3,125% 22/25",A3K9NC,"100,43",06.01.25 08:40,0,"-0,05","3,13%",Euro,-
"Nederlandse Waterschapsbank N.V. 2,75% 22/27",A3LA5H,"100,52",06.01.25 12:03,0,"-0,11","2,75%",Euro,-
"EnBW International Finance B.V. 4,049% 22/29",A3LBKC,"104,15",06.01.25 08:21,0,"-0,59","4,05%",Euro,-
"EnBW International Finance B.V. 3,625% 22/26",A3LBKB,"101,24",06.01.25 09:15,0,"-0,08","3,63%",Euro,-
Banco BPM S.p.A. 6% 22/28,A3LBEP,"104,73",06.01.25 09:15,0,"-0,05","6,00%",Euro,-
"Iberdrola Finanzas S.A. 4,875%",A3LDDY,"103,49",06.01.25 08:40,0,"-0,03","4,88%",Euro,-
"ZF Finance GmbH 5,75% 23/26",A30V8W,"101,85",06.01.25 09:53,0,"0,31","5,75%",Euro,-
"East Japan Railway Co. 4,11% 23/43",A3LEG0,"104,26",06.01.25 09:53,0,"-0,21","4,11%",Euro,-
Intesa Sanpaolo S.p.A. 5% 23/28,A3LE1E,"103,56",06.01.25 08:40,0,"-0,03","5,00%",Euro,-
Intesa Sanpaolo S.p.A. 4% 23/26,A3LHY5,"101,22",06.01.25 09:53,0,"0,13","4,00%",Euro,-
"Volkswagen International Finance N.V. 7,5%",A3LMPT,"107,25",06.01.25 09:53,0,"0,68","7,50%",Euro,-
"Volkswagen International Finance N.V. 7,875%",A3LMPU,"111,14",06.01.25 08:21,0,"-0,04","7,88%",Euro,-
"Kreditanstalt für Wiederaufbau 4,25% 23/28",A4SAYJ,"103,62",06.01.25 12:03,0,"-0,01","4,25%",Canadische Dollar,-
"Landwirtschaftliche Rentenbank 3,25% 23/33",A31RTB,"103,84",06.01.25 10:47,0,"-0,13","3,25%",Euro,-
"European Investment Bank (EIB) 0,75% 21/27",A287CD,"91,62",06.01.25 11:50,0,"-0,14","0,75%",Australische Dollar,-
"European Investment Bank (EIB) 4,2% 23/28",A3LD8J,"99,68",06.01.25 11:50,0,"-0,22","4,20%",Australische Dollar,-
"Belfius Bank S.A. 0,375% 21/27",A3KR7Y,"94,09",06.01.25 09:53,0,"0,04","0,38%",Euro,-
"VGP N.V. 2,25% 22/30",A3K01L,"90,89",06.01.25 09:15,0,"-0,10","2,25%",Euro,-
"Argenta Spaarbank N.V. 1,375% 22/29",A3K11F,"94,26",06.01.25 09:53,0,"0,05","1,38%",Euro,-
"Elia Transmission Belgium N.V. 3,625% 23/33",A3LC6J,"101,79",06.01.25 09:15,0,"-0,63","3,63%",Euro,-
"Quebec, Provinz 3,65% 22/32",A3K5YD,"100,51",06.01.25 11:50,0,"-0,35","3,65%",Canadische Dollar,-
"Amprion GmbH 3,45% 22/27",A30VPL,"101,26",06.01.25 08:40,0,"-0,08","3,45%",Euro,-
"Amprion GmbH 3,971% 22/32",A30VPM,"102,89",06.01.25 09:15,0,"-0,17","3,97%",Euro,-
Vonovia SE 5% 22/30,A30VQB,"107,90",06.01.25 11:45,0,"-0,19","5,00%",Euro,-
"EWE AG 0,25% 21/28",A3E5L9,"91,30",06.01.25 09:53,0,"0,00","0,25%",Euro,-
"Evonik Industries AG 1,375% 21/81",A3E5WW,"95,68",06.01.25 08:21,0,"-0,09","1,38%",Euro,-
"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main 0,05% 20/27",DFK0GB,"91,58",03.01.25 12:19,0,"0,00","0,05%",Euro,-
"Deutsche Bank AG 1,875% 22/28",DL19WL,"97,09",06.01.25 09:53,0,"0,09","1,88%",Euro,-
