Name,WKN,Last Price,Date/Time Last Price,Volume in Euro,+/- %,Coupon,Currency,YTM
"Volkswagen Leasing GmbH 4,75% 23/31",A3514V,"104,16",13.01.25 10:47,135.348,"-0,30","4,75%",Euro,-
"RWE AG 4,125% 23/35",A30V84,"101,93",13.01.25 12:03,51.100,"-0,61","4,13%",Euro,-
"Mercedes-Benz International Finance B.V. 3,7% 23/31",A3LH6U,"102,00",13.01.25 10:28,45.908,"0,30","3,70%",Euro,-
"Kreditanstalt für Wiederaufbau 2,75% 23/33",A4SAW7,"100,24",13.01.25 08:55,30.072,"0,72","2,75%",Euro,-
"RWE AG 2,75% 22/30",A30VJF,"97,76",13.01.25 10:44,14.664,"0,58","2,75%",Euro,-
"Asian Development Bank (ADB) 0,625% 19/26",A2R9DH,"95,03",13.01.25 08:02,13.626,"1,75","0,63%",Britische Pfund,-
"Mercedes-Benz Group AG 0,75% 21/33",A3H3JM,"80,85",13.01.25 10:48,12.131,"-0,12","0,75%",Euro,-
"Volkswagen Leasing GmbH 4,5% 23/26",A3514T,"101,55",13.01.25 08:06,10.155,"0,00","4,50%",Euro,-
"RWE AG 2,125% 22/26",A30VJE,"98,89",13.01.25 11:45,9.895,"0,07","2,13%",Euro,-
"European Investment Bank (EIB) 1,625% 21/31",A3KQX0,"83,05",13.01.25 11:15,8.060,"-0,25","1,63%",US-Dollar,-
"EnBW International Finance B.V. 1,875% 18/33",A2RTNC,"88,00",13.01.25 09:16,2.640,"0,00","1,88%",Euro,"3,43%"
"International Bank for Reconstruction and Development 2,9% 18/25",A2RURL,"97,75",13.01.25 09:23,0,"-0,04","2,90%",Australische Dollar,-
"European Investment Bank (EIB) 4,75% 23/33",A3LDAB,"98,23",13.01.25 11:50,0,"-0,30","4,75%",Australische Dollar,-
"VGP N.V. 1,625% 22/27",A3K01K,"96,39",13.01.25 09:23,0,"-0,07","1,63%",Euro,-
"International Finance Corp. 4,5% 23/26",A3LMAB,"102,02",13.01.25 12:03,0,"-0,11","4,50%",Canadische Dollar,-
"Quebec, Provinz 2,6% 18/25",A1927F,"99,66",13.01.25 11:50,0,"0,49","2,60%",Canadische Dollar,"3,31%"
"BASF SE 0,25% 20/27",A289DC,"94,01",13.01.25 12:03,0,"-0,09","0,25%",Euro,-
"Deutsche Wohnen SE 0,5% 21/31",A3H25P,"83,73",13.01.25 11:45,0,"0,32","0,50%",Euro,-
"Deutsche Wohnen SE 1,3% 21/41",A3H25Q,"66,77",13.01.25 11:45,0,"-0,24","1,30%",Euro,-
"Vonovia SE 2,375% 22/32",A3MQS7,"90,47",13.01.25 08:27,0,"-0,31","2,38%",Euro,-
"Commerzbank AG 0,75% 20/26",CB0HRQ,"99,51",13.01.25 10:47,0,"0,50","0,75%",Euro,-
Commerzbank AG 3% 22/27,CZ45W5,"99,82",13.01.25 10:47,0,"0,50","3,00%",Euro,-
"Landesbank Baden-Württemberg 0,25% 21/28",LB2V7C,"90,28",13.01.25 09:23,0,"-0,14","0,25%",Euro,-
"NRW.BANK 0,875% 15/25",NWB0AC,"98,52",13.01.25 09:23,0,"-0,03","0,88%",Euro,"-0,43%"
"NRW.BANK 0,375% 16/26",NWB0AD,"95,98",13.01.25 12:03,0,"-0,08","0,38%",Euro,"2,23%"
"NRW.BANK 0,5% 17/27",NWB0AE,"94,40",13.01.25 09:23,0,"-0,17","0,50%",Euro,"2,29%"
"NRW.BANK 0,75% 18/28",NWB0AF,"93,46",13.01.25 12:03,0,"-0,18","0,75%",Euro,"2,64%"
"NRW.BANK 0,625% 19/29",NWB0AG,"91,73",13.01.25 09:31,0,"-0,23","0,63%",Euro,"2,69%"
"NRW.BANK 0,000% 19/29",NWB0AH,"87,71",13.01.25 09:23,0,"-0,26",-,Euro,"2,70%"
"NRW.BANK 0,000% 20/30",NWB0AJ,"86,61",13.01.25 10:47,0,"-0,23",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AL,"83,93",13.01.25 09:23,0,"-0,30",-,Euro,-
"NRW.BANK 0,000% 21/31",NWB0AN,"82,47",13.01.25 09:23,0,"-0,31",-,Euro,-
"NRW.BANK 0,25% 22/32",NWB0AQ,"82,26",13.01.25 08:01,0,"-0,27","0,25%",Euro,-
"NRW.BANK 1,625% 22/32",NWB0AR,"90,61",13.01.25 09:23,0,"-0,31","1,63%",Euro,-
NRW.BANK 3% 23/30,NWB0AU,"100,76",13.01.25 12:03,0,"-0,24","3,00%",Euro,-
"Air Liquide Finance S.A. 0,375% 21/31",A3KRNQ,"83,61",13.01.25 09:23,0,"-0,37","0,38%",Euro,-
"Scatec ASA 11,29% 23/27",A3LEFQ,"107,00",25.04.24 16:20,0,"0,00","11,29%",Norwegische Kronen,-
"Asian Development Bank (ADB) 1,75% 16/26",A18429,"95,63",13.01.25 09:23,0,"-0,19","1,75%",US-Dollar,"4,52%"
"International Bank for Reconstruction and Development 3,125% 18/25",A2RUJE,"98,67",13.01.25 08:01,0,"0,01","3,13%",US-Dollar,"4,12%"
